Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,"""Sub-Category""",Product_Name,Sales,Quantity,Discount,Profit,Total_cost,Profit_Margin
CA-2016-123946,12/09/2016,17/09/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,23.12,4,0,307.1448,92.48,13.28480969
CA-2014-147543,06/07/2014,12/07/2014,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,23.12,2,0.2,47.848,46.24,2.069550173
US-2016-159093,09/05/2016,14/05/2016,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",23.12,4,0,14.418,92.48,0.623615917
CA-2016-162110,18/07/2016,22/07/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,23.12,1,0.2,3.4995,23.12,0.151362457
US-2016-163461,18/06/2016,21/06/2016,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,23.12,2,0.2,26.9024,46.24,1.163598616
CA-2014-101462,20/04/2014,25/04/2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.1,4,0,27.5632,92.4,1.193212121
US-2016-100461,08/01/2016,12/01/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",23.1,6,0,407.1288,138.6,17.62462338
US-2016-100461,08/01/2016,12/01/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,23.1,7,0,49.8435,161.7,2.157727273
US-2017-162670,23/12/2017,28/12/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",23.08,4,0,17.3712,92.32,0.752651646
US-2017-162670,23/12/2017,28/12/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",23.076,3,0,148.491,69.228,6.434867395
US-2017-162670,23/12/2017,28/12/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",23.04,4,0,14.7184,92.16,0.638819444
US-2017-162670,23/12/2017,28/12/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",23.04,2,0,20.6816,46.08,0.897638889
US-2017-162670,23/12/2017,28/12/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",23.04,3,0,85.9818,69.12,3.731848958
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",23,3,0,13.5072,69,0.587269565
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,22.98,2,0,3.4686,45.96,0.150939948
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,22.96,5,0,3.597,114.8,0.156663763
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,22.96,11,0,46.7313,252.56,2.035335366
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,22.96,8,0,11.2896,183.68,0.491707317
CA-2017-128965,17/04/2017,22/04/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",22.96,3,0.2,-19.1058,68.88,-0.832134146
CA-2017-138618,01/12/2017,08/12/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,22.96,2,0.2,3.6288,45.92,0.15804878
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,22.96,2,0.2,4.752,45.92,0.206968641
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,22.96,5,0.2,-20.691,114.8,-0.901175958
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,22.96,3,0,91.7892,68.88,3.997787456
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,22.92,2,0.2,-7.996,45.84,-0.34886562
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,22.92,9,0.2,180.441,206.28,7.872643979
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,22.92,2,0,6.2208,45.84,0.271413613
US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,22.92,9,0,21.384,206.28,0.932984293
CA-2016-145009,05/12/2016,08/12/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,22.92,3,0.2,3.8844,68.76,0.16947644
CA-2015-162544,16/12/2015,19/12/2015,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,22.911,1,0,2.3406,22.911,0.102160534
CA-2014-124394,17/10/2014,22/10/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.848,5,0.8,-17.248,114.24,-0.754901961
CA-2014-124394,17/10/2014,22/10/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,22.848,3,0.2,-17.9964,68.544,-0.787657563
US-2016-121013,05/09/2016,10/09/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,22.83,2,0,11.7782,45.66,0.515908892
US-2016-121013,05/09/2016,10/09/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",22.83,3,0,314.0586,68.49,13.75639947
US-2015-123918,15/10/2015,15/10/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",22.784,6,0.6,-95.2476,136.704,-4.180459972
US-2015-123918,15/10/2015,15/10/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,22.776,1,0.2,1.8704,22.776,0.082121531
CA-2015-137113,01/12/2015,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,22.77,5,0.2,125.245,113.85,5.500439174
CA-2015-137113,01/12/2015,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,22.752,5,0,15.552,113.76,0.683544304
CA-2015-137113,01/12/2015,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,22.752,9,0,401.814,204.768,17.66060127
CA-2015-137113,01/12/2015,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,22.75,3,0,2.9346,68.25,0.128993407
CA-2015-137113,01/12/2015,05/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",22.75,5,0,52.532,113.75,2.309098901
CA-2015-120677,31/05/2015,04/06/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,22.74,8,0,770.352,181.92,33.87651715
CA-2017-123036,10/09/2017,17/09/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,22.72,4,0.2,8.8008,90.88,0.387359155
CA-2017-123036,10/09/2017,17/09/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,22.72,2,0.4,-56.3108,45.44,-2.47846831
CA-2017-120222,25/04/2017,02/05/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",22.72,3,0,8.763,68.16,0.385695423
CA-2017-120222,25/04/2017,02/05/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,22.72,3,0.2,27.504,68.16,1.21056338
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,22.72,8,0,26.7904,181.76,1.17915493
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",22.72,7,0,24.4608,159.04,1.076619718
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",22.72,3,0,34.182,68.16,1.504489437
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,22.704,4,0,12.4416,90.816,0.547991543
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",22.704,4,0,6.9088,90.816,0.304298802
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,22.68,2,0,119.4742,45.36,5.267821869
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",22.66,2,0,9.9992,45.32,0.441270962
CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,22.638,5,0,114.9385,113.19,5.077237388
CA-2017-122028,18/08/2017,25/08/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,22.62,3,0.7,-7.9068,67.86,-0.349549072
US-2015-165512,24/05/2015,26/05/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",22.608,7,0.3,-163.5767,158.256,-7.235345895
US-2015-165512,24/05/2015,26/05/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,22.608,6,0.8,-13.0152,135.648,-0.575690021
CA-2015-140557,07/09/2015,11/09/2015,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,22.608,7,0,167.979,158.256,7.430069002
US-2017-135013,24/07/2017,24/07/2017,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,22.608,5,0.2,839.986,113.04,37.15437013
CA-2017-111220,02/09/2017,08/09/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,22.58,4,0.2,5.6,90.32,0.248007086
CA-2017-111220,02/09/2017,08/09/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,22.58,2,0.8,-15.0876,45.16,-0.668184234
CA-2017-111220,02/09/2017,08/09/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",22.58,5,0.2,-44.235,112.9,-1.959034544
US-2017-149006,06/12/2017,08/12/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,22.58,1,0,2.8836,22.58,0.127705934
CA-2017-149468,20/05/2017,20/05/2017,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",22.55,2,0,19.8144,45.1,0.878687361
CA-2016-140249,27/09/2016,03/10/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,22.512,2,0.2,125.198,45.024,5.561389481
US-2017-135503,10/12/2017,15/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.512,2,0,4.2804,45.024,0.190138593
CA-2014-126277,13/09/2014,18/09/2014,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,22.5,3,0.7,-2.0016,67.5,-0.08896
US-2017-115301,29/07/2017,02/08/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",22.5,2,0,25.5112,45,1.133831111
CA-2017-168942,01/08/2017,05/08/2017,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",22.48,3,0,50.3658,67.44,2.24047153
US-2017-128398,02/05/2017,05/05/2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,22.45,4,0,59.0372,89.8,2.629719376
CA-2015-104115,12/06/2015,16/06/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,22.428,2,0.2,4.1988,44.856,0.187212413
CA-2014-142510,22/12/2014,29/12/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,22.428,1,0.2,9.912,22.428,0.441947566
CA-2014-142510,22/12/2014,29/12/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,22.424,6,0.8,-31.332,134.544,-1.397252943
CA-2014-142510,22/12/2014,29/12/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,22.386,4,0.2,44.9616,89.544,2.008469579
CA-2014-124247,16/12/2014,21/12/2014,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,22.38,5,0.2,70.196,111.9,3.136550492
CA-2016-105473,16/04/2016,18/04/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,22.38,3,0,0.864,67.14,0.038605898
CA-2015-102806,21/05/2015,28/05/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",22.368,2,0.7,-18.0312,44.736,-0.80611588
CA-2017-121706,26/02/2017,02/03/2017,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,22.368,7,0,99.9012,156.576,4.466255365
CA-2017-109211,04/04/2017,10/04/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,22.368,1,0,8.49,22.368,0.379560086
CA-2015-134257,16/03/2015,19/03/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",22.344,5,0,240.8595,111.72,10.77960526
CA-2015-134257,16/03/2015,19/03/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,22.336,2,0,3.3948,44.672,0.151987822
CA-2015-137925,30/11/2015,04/12/2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,22.32,7,0,10.8836,156.24,0.487616487
CA-2015-137925,30/11/2015,04/12/2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",22.32,12,0.2,42.588,267.84,1.908064516
CA-2016-140046,28/07/2016,03/08/2016,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,22.32,3,0,8.694,66.96,0.389516129
CA-2016-140382,23/06/2016,25/06/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,22.288,4,0,25.2936,89.152,1.134852836
CA-2016-140382,23/06/2016,25/06/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,22.288,3,0,10.3071,66.864,0.462450646
CA-2016-140382,23/06/2016,25/06/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,22.248,7,0.2,97.0137,155.736,4.360558252
CA-2016-140382,23/06/2016,25/06/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,22.24,1,0,9.3906,22.24,0.422239209
CA-2014-164182,14/07/2014,18/07/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,22.23,1,0.4,-2.249,22.23,-0.101169591
CA-2014-164182,14/07/2014,18/07/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,22.23,2,0.4,-13.993,44.46,-0.629464687
CA-2014-164182,14/07/2014,18/07/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,22.2,2,0.2,1.1994,44.4,0.054027027
CA-2014-164182,14/07/2014,18/07/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",22.2,2,0.2,4.6782,44.4,0.21072973
CA-2017-137365,30/11/2017,03/12/2017,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,22.2,3,0.2,-10.7973,66.6,-0.486364865
CA-2016-129847,02/09/2016,04/09/2016,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,22.2,2,0.6,-75.8448,44.4,-3.416432432
CA-2014-126963,15/06/2014,15/06/2014,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,22.18,2,0.2,11.8768,44.36,0.535473399
CA-2016-125094,05/11/2016,09/11/2016,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,22.14,4,0,52.7692,88.56,2.383432701
CA-2017-107132,26/06/2017,30/06/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,22.14,2,0.2,37.1084,44.28,1.676079494
CA-2017-107132,26/06/2017,30/06/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.14,5,0,8.236,110.7,0.371996387
CA-2017-107132,26/06/2017,30/06/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",22.05,4,0,214.164,88.2,9.712653061
CA-2017-107132,26/06/2017,30/06/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,22.05,3,0,31.5192,66.15,1.429442177
CA-2015-139248,25/07/2015,30/07/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,22,5,0.2,38.9975,110,1.772613636
CA-2014-148369,23/09/2014,27/09/2014,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,22,4,0,5.4488,88,0.247672727
CA-2016-106243,30/09/2016,04/10/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",22,5,0.2,-26.196,110,-1.190727273
CA-2015-126466,09/11/2015,13/11/2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",22,2,0,1.1656,44,0.052981818
CA-2015-130365,25/04/2015,29/04/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",21.99,2,0.2,-55.256,43.98,-2.512778536
